"ALIAS","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Bsub_168_cells_FLT_Rep1_BS-A1","Bsub_168_cells_FLT_Rep2_BS-A2","Bsub_168_cells_FLT_Rep3_BS-A3","Bsub_168_cells_FLT_Rep4_BS-A4","Bsub_168_cells_FLT_Rep5_BS-A5","Bsub_168_cells_FLT_Rep6_BS-C1","Bsub_168_cells_FLT_Rep7_BS-C2","Bsub_168_cells_FLT_Rep8_BS-C3","Bsub_168_cells_FLT_Rep9_BS-C4","Bsub_168_cells_GC_Rep1_BS-A1","Bsub_168_cells_GC_Rep2_BS-A2","Bsub_168_cells_GC_Rep3_BS-A3","Bsub_168_cells_GC_Rep4_BS-A4","Bsub_168_cells_GC_Rep5_BS-A5","Bsub_168_cells_GC_Rep6_BS-C1","Bsub_168_cells_GC_Rep7_BS-C2","Bsub_168_cells_GC_Rep8_BS-C3","Bsub_168_cells_GC_Rep9_BS-C4","Log2fc_(FLT)v(GC)","P.value_(FLT)v(GC)","Adj.p.value_(FLT)v(GC)","Log2fc_(GC)v(FLT)","P.value_(GC)v(FLT)","Adj.p.value_(GC)v(FLT)","All.mean","All.stdev","LRT.p.value","Group.Mean_(FLT)","Group.Mean_(GC)","Group.Stdev_(FLT)","Group.Stdev_(GC)"
"BSU30800","menB","dihydroxynapthoic acid synthetase","NP_390958.1","937195","224308.Bsubs1_010100016756","GO:0003824, GO:0016829",24166.2210199371,23865.000281126,23339.8171182985,26694.0714770199,21441.5211510663,17037.7059267991,20451.3313353293,26329.5652103423,22743.4243590375,19410.698697524,19818.1924598939,23393.1000969997,18476.7966797348,25910.0457059412,21019.7329415802,26362.3258157997,20103.8460266138,16787.5712602529,0.107431017288762,0.307495517585922,0.426563330786486,-0.107431017288762,0.307495517585922,0.426563330786486,22075.0537535164,3165.93771378386,0.426240565253315,"22896.52","21253.59","2987.451","3294.852"
"BSU30810","menH","2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase","NP_390959.1","937115","224308.Bsubs1_010100012501","",7250.48160825299,5396.35942678528,6713.59701311056,7951.7178681388,5247.19562910596,3950.39625728308,5466.62003720277,9134.76938409523,6424.45446526611,6039.20298769332,6102.29539229695,8965.68847085648,6879.56296926936,11569.0930297087,7508.06143693531,9264.36398102058,7365.42826349133,5065.06417164186,-0.257090218665117,0.127292571342402,0.212618448096626,0.257090218665117,0.127292571342402,0.212618448096626,7016.35291067526,1862.58161100184,0.212953282326626,"6392.844","7639.862","1577.839","2001.944"
"BSU30820","menD","2-oxoglutarate decarboxylase and 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase","NP_390960.1","937198","224308.Bsubs1_010100016766","GO:0003824, GO:0005975, GO:0006520, GO:0006732, GO:0008152, GO:0008652, GO:0016491, GO:0016740, GO:0016829, GO:0044238, GO:0006082, GO:0006807, GO:0009058, GO:0009987, GO:0016053, GO:0019752, GO:0043436, GO:0044237, GO:0044249, GO:0044281, GO:0044283, GO:0046394, GO:0051186, GO:0055114, GO:0071704, GO:1901564, GO:1901566, GO:1901576",15266.9057395934,13212.5905356492,15649.3670262427,18659.2025462788,12475.168511281,9446.93446257057,12475.4410746361,19824.4916981748,15108.8765036365,12645.6574253498,13782.7146488155,18329.5108465433,14679.5480009245,24807.2154113375,16552.9192169229,20602.628259863,15266.3679424659,11517.5716866508,-0.165552465561021,0.295819726558022,0.413084121475535,0.165552465561021,0.295819726558022,0.413084121475535,15572.3950853854,3745.16255522273,0.413268477565895,"14679.89","16464.90","3221.559","4199.409"
"BSU30830","menF","menaquinone-specific isochorismate synthase","NP_390961.1","937190","224308.Bsubs1_010100016771","GO:0003824, GO:0006082, GO:0006725, GO:0008152, GO:0009058, GO:0009987, GO:0010817, GO:0016053, GO:0016866, GO:0017144, GO:0019438, GO:0019752, GO:0032787, GO:0042445, GO:0042446, GO:0043436, GO:0044237, GO:0044249, GO:0044281, GO:0044283, GO:0046394, GO:0065007, GO:0065008, GO:0071704, GO:1901360, GO:1901362, GO:1901576, GO:1901615, GO:1901617",17842.0501155746,15896.46325276,16139.5286277232,19058.0144411711,14302.5589040773,12604.8193202779,17133.5653917031,18837.2313352216,16003.4491314508,14306.4265504199,16122.4641415127,16422.3000691334,14490.6330369665,19182.205653569,15925.3826074627,18785.0803015388,15300.2294752897,13903.6891206883,0.0333835169633606,0.717086546335058,0.796203417044042,-0.0333835169633606,0.717086546335058,0.796203417044042,16236.4495264745,1934.58379508177,0.796205950198298,"16424.19","16048.71","2088.624","1873.874"
"BSU30840","yteA","putative regulatory protein","NP_390962.2","937192","224308.Bsubs1_010100016776","",2.94351579363596,7.60086898620271,11.2138119917202,11.857979966949,3.19640840716641,7.55618606793237,10.1890321701989,9.63582596095478,7.61966023037586,15.2990730653645,14.5635861589119,9.24715972182336,9.02962655795295,9.54352254711645,9.93080424196537,13.6791288349971,14.8028696245235,8.23080854980245,-0.592881868397346,0.051390592052177,0.102411134836651,0.592881868397346,0.051390592052177,0.102411134836651,9.78554827097744,3.49877714353758,0.100244523134295," 7.979254","11.591842","3.198046","2.905942"
"BSU30850","ytdA","putative UTP-glucose-1-phosphate uridylyltransferase","NP_390963.1","937119","224308.Bsubs1_010100016781","GO:0003676, GO:0003743, GO:0003824, GO:0005085, GO:0005488, GO:0005515, GO:0005975, GO:0005976, GO:0005977, GO:0005996, GO:0006412, GO:0006629, GO:0006644, GO:0008152, GO:0016740, GO:0016779, GO:0019538, GO:0030234, GO:0044238, GO:0045182, GO:0003723, GO:0006073, GO:0006091, GO:0006112, GO:0006413, GO:0006417, GO:0006518, GO:0006793, GO:0006796, GO:0006807, GO:0009058, GO:0009059, GO:0009889, GO:0009987, GO:0010467, GO:0010468, GO:0010556, GO:0010608, GO:0015980, GO:0016772, GO:0019222, GO:0019637, GO:0019899, GO:0031323, GO:0031326, GO:0032268, GO:0034248, GO:0034641, GO:0034645, GO:0043043, GO:0043170, GO:0043603, GO:0043604, GO:0044042, GO:0044237, GO:0044249, GO:0044255, GO:0044260, GO:0044262, GO:0044264, GO:0044267, GO:0044271, GO:0044281, GO:0050789, GO:0050790, GO:0050794, GO:0051020, GO:0051171, GO:0051246, GO:0055114, GO:0060255, GO:0065007, GO:0065009, GO:0071704, GO:0080090, GO:0097159, GO:0098772, GO:1901363, GO:1901564, GO:1901566, GO:1901576, GO:2000112",40.8429498945485,47.2045290035344,38.7915312923035,45.4227392954019,38.3394445943817,56.2561232285712,61.2411796020537,33.6240416991198,37.4090875902534,38.7898642513279,29.0943334216459,42.2359116546176,50.0689198661526,51.3125309716002,52.6016679937983,44.8883796214631,47.9305879858832,54.3250773013714,-0.045734898802416,0.771543756313884,0.83870947601397,0.045734898802416,0.771543756313884,0.83870947601397,45.0210499593349,8.40452208629005,0.837607450515117,"44.34796","45.69414","9.212166","8.013621"
"BSU30860","ytcA","putative UDP-glucose dehydrogenase","NP_390964.1","936155","224308.Bsubs1_010100016786","GO:0003824, GO:0005975, GO:0006139, GO:0006796, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016491, GO:0044238, GO:0006725, GO:0006793, GO:0034641, GO:0044237, GO:0046483, GO:0055114, GO:0071704, GO:1901360",11.6901578893249,11.560149827001,9.1713719817787,18.7728164698646,9.78604590130317,9.42769893426308,3.04224025938048,14.4332341345335,9.82702342839143,6.10655542388451,8.74901510682285,13.3708579762554,17.0580868571975,7.64527380105917,7.9468702632355,11.7277145025245,4.68099295121663,10.9409709986216,0.16279271621297,0.614223295073501,0.712357451698655,-0.16279271621297,0.614223295073501,0.712357451698655,10.3298375948144,3.97990584417678,0.711849842994598,"10.856749"," 9.802926","4.254419","3.864517"
"BSU30870","ytcB","putative UDP-glucose epimerase","NP_390965.1","938900","224308.Bsubs1_010100016791","GO:0003824, GO:0005975, GO:0005976, GO:0005977, GO:0006629, GO:0008152, GO:0008202, GO:0008203, GO:0016491, GO:0016829, GO:0016836, GO:0044238, GO:0006066, GO:0006073, GO:0006091, GO:0006112, GO:0009987, GO:0015980, GO:0016125, GO:0016835, GO:0043170, GO:0044042, GO:0044237, GO:0044260, GO:0044262, GO:0044264, GO:0044281, GO:0055114, GO:0071704, GO:1901360, GO:1901615, GO:1902652",7.80260095404907,1,14.2782520805306,4.94901184296296,3.19646673780489,8.49193733080667,11.2106953345832,9.6357266879785,3.20666797743672,5.08533337812943,4.87485599271426,8.21630385314364,13.4900168709534,2.8986109866351,8.93893839313872,9.77749767567088,16.6437999485438,10.0377951587348,-0.354823168206066,0.408178807975038,0.530656418588805,0.354823168206066,0.408178807975038,0.530656418588805,7.98525062243425,4.30060323988564,0.526316751992777,"7.085707","8.884795","4.323145","4.334978"
"BSU30880","ytcC","putative glucosyltransferase","NP_390966.1","939212","224308.Bsubs1_010100016796","GO:0003824, GO:0008152, GO:0016740, GO:0016757",8.77462335758339,8.9201699055707,8.14993304153073,12.8483293433207,3.19650510206818,7.55495789459143,12.2322421351902,7.7166255087361,10.9303450178307,12.2344568172933,13.592310869186,6.15452110823978,10.8133193781769,4.79728829688944,13.9012513347474,10.7525115330053,14.8036707606095,9.13359208952093,-0.288343957818938,0.341009029420465,0.462754702757308,0.288343957818938,0.341009029420465,0.462754702757308,9.80592519411614,3.22563453726698,0.461932798391109," 8.924859","10.686991","2.896722","3.460116"
"BSU30890","cotOO","outer spore coat protein","NP_390967.1","936317",NA,"",48.6096699050337,86.8291217842844,51.0441858720785,73.0201500108659,73.4754616395936,66.5850185956273,65.3102433560991,55.6955272915676,51.7424956127073,52.0726502232583,58.1817742104402,65.9452814836099,57.2146028536865,72.1901121189987,61.5203880656645,76.1090980700292,47.924622211442,65.1893020829762,0.0353747714532837,0.800181180792299,0.859588753102802,-0.0353747714532837,0.800181180792299,0.859588753102802,62.7033169659979,10.8465350215872,0.855796494422867,"63.59021","61.81643","12.860453"," 9.101621"
"BSU30900","cotS","spore coat protein","NP_390968.1","936628","224308.Bsubs1_010100016806","GO:0005623, GO:0044464",85.5477027845041,73.6032993246126,88.8413267491046,93.8063521830911,61.4033114558247,61.8699486578052,91.876931262626,82.5593625355923,67.201059674147,67.3861074254027,73.6510212078757,73.1631545325441,93.7818503958499,76.9450381487978,50.6191919986718,80.9717808280262,72.7781810603312,68.7818706603176,0.104764685893776,0.425402372636009,0.548059850460357,-0.104764685893776,0.425402372636009,0.548059850460357,75.8215272713958,12.1262425119906,0.547476860800863,"78.52325","73.11980","12.78091","11.51943"
"BSU30910","cotSA","spore coat protein","NP_390969.1","936379","224308.Bsubs1_010100016811","GO:0003824, GO:0008152, GO:0016740, GO:0016757",39.8728144756874,31.3610124419846,49.0065015105546,47.40457801269,32.8491726606351,29.0932447403249,41.8440447409372,29.7855971290613,40.7210110712823,34.7035418110704,23.2791711971467,37.0816128115011,61.6646023042729,40.8713376836886,36.7261832456161,53.6639495869575,41.4905139291551,35.3423197315022,-0.0969203119277737,0.595694225946628,0.697875292363004,0.0969203119277737,0.595694225946628,0.697875292363004,39.2645116157816,9.35197047252196,0.697138804573365,"37.99311","40.53591"," 7.522389","11.208378"
"BSU30920","cotI","spore coat kinase","NP_390970.1","936682","224308.Bsubs1_010100016816","GO:0005623, GO:0044464",35.0135095053627,56.442355299537,46.9635306400372,45.4289014376842,32.84905644146,29.0936810285724,45.9280503639255,44.1784639297144,35.2039599388874,46.9595546593011,42.6530346199389,26.7725614059806,40.2537879121874,39.9218780914529,44.6649981700702,40.0105533688307,46.0914917574826,35.3426933539466,0.0258975284537847,0.868520643548377,0.90532236573263,-0.0258975284537847,0.868520643548377,0.90532236573263,40.765114551354,7.3540645932856,0.901832330312248,"41.23350","40.29673","8.697509","6.227723"
"BSU30930","ytaB","putative receptor","NP_390971.1","938164","224308.Bsubs1_010100016821","",2393.21051742615,2042.32456064141,2307.15123761755,2393.7078938005,1951.28242356723,2242.90619021092,2379.55795096,2604.29578378989,2360.60558154621,2369.70585143848,3502.39021667987,1855.55513427044,3776.20064941797,766.069600495606,1258.08404476742,2599.51039549324,2431.01460377033,3109.95302813425,-0.067750193417768,0.755791455820826,0.826331991697436,0.067750193417768,0.755791455820826,0.826331991697436,2352.41809244597,698.344625879682,0.826340703749918,"2297.227","2407.609","197.2657","995.2707"
"BSU30940","glgP","glycogen phosphorylase","NP_390972.1","936630","224308.Bsubs1_010100016826","GO:0003824, GO:0005488, GO:0005622, GO:0005623, GO:0005737, GO:0005975, GO:0005976, GO:0005977, GO:0006073, GO:0006091, GO:0006112, GO:0008144, GO:0008152, GO:0009056, GO:0009057, GO:0009987, GO:0015980, GO:0016740, GO:0016757, GO:0016758, GO:0036094, GO:0043167, GO:0043168, GO:0043170, GO:0044042, GO:0044237, GO:0044238, GO:0044248, GO:0044260, GO:0044262, GO:0044264, GO:0044424, GO:0044464, GO:0048037, GO:0055114, GO:0071704, GO:0097159, GO:1901363, GO:1901575",867.910320233617,692.646246944307,859.012205198181,958.908024834751,753.324105850087,618.028775814507,835.306210943047,632.355122735983,696.162290244151,765.941405489885,673.15239570074,663.875204306309,880.59205604455,664.594748742371,691.754131386229,743.133890429798,637.832902896959,704.948686812303,0.105836958190525,0.280407368227642,0.396920543271364,-0.105836958190525,0.280407368227642,0.396920543271364,741.082151367099,99.6189043264909,0.396855403994544,"768.1837","713.9806","117.89090"," 74.41416"
"BSU30950","glgA","glycogen (starch) synthase","NP_390973.1","936781","224308.Bsubs1_010100016831","",569.528017447362,389.079258105325,566.870569067817,575.677507087455,400.76765914912,420.500643785556,496.251011035962,404.955415509619,426.909235593841,459.565521223097,408.780342051744,450.475095531355,538.940554802786,444.337545822295,482.325412970567,458.3861834795,423.397522292357,448.335118251418,0.0480039347548062,0.629192215141406,0.723865728934421,-0.0480039347548062,0.629192215141406,0.723865728934421,464.726811844843,60.9254182138189,0.723871518197307,"472.2821","457.1715","79.82699","37.24266"
"BSU30960","glgD","glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase) beta subunit","NP_390974.1","936778","224308.Bsubs1_010100016836","GO:0003676, GO:0003743, GO:0003824, GO:0005085, GO:0005488, GO:0005515, GO:0005975, GO:0005976, GO:0005977, GO:0005996, GO:0006412, GO:0006629, GO:0006644, GO:0008152, GO:0016740, GO:0016779, GO:0019538, GO:0030234, GO:0044238, GO:0045182, GO:0003723, GO:0006073, GO:0006091, GO:0006112, GO:0006413, GO:0006417, GO:0006518, GO:0006793, GO:0006796, GO:0006807, GO:0009058, GO:0009059, GO:0009889, GO:0009987, GO:0010467, GO:0010468, GO:0010556, GO:0010608, GO:0015980, GO:0016772, GO:0019222, GO:0019637, GO:0019899, GO:0031323, GO:0031326, GO:0032268, GO:0034248, GO:0034641, GO:0034645, GO:0043043, GO:0043170, GO:0043603, GO:0043604, GO:0044042, GO:0044237, GO:0044249, GO:0044255, GO:0044260, GO:0044262, GO:0044264, GO:0044267, GO:0044271, GO:0044281, GO:0050789, GO:0050790, GO:0050794, GO:0051020, GO:0051171, GO:0051246, GO:0055114, GO:0060255, GO:0065007, GO:0065009, GO:0071704, GO:0080090, GO:0097159, GO:0098772, GO:1901363, GO:1901564, GO:1901566, GO:1901576, GO:2000112",341.133519360461,266.333151772051,299.251533543955,351.488464901224,260.18469128548,277.257857587491,296.093571714967,272.544894858462,290.077029496455,324.760509982961,293.54357310673,346.352123550105,401.568817774809,346.54935434506,379.096926075509,336.492228654363,321.240419981709,328.162102488554,-0.212941936359043,0.0109499135771881,0.0270203788399322,0.212941936359043,0.0109499135771881,0.0270203788399322,318.45170947113,39.4351722029573,0.0270382532336588,"294.9294","341.9740","32.04610","32.13695"
"BSU30970","glgC","glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase) subunit alpha","NP_390975.1","937990","224308.Bsubs1_010100016841","GO:0003676, GO:0003743, GO:0003824, GO:0005085, GO:0005488, GO:0005515, GO:0005975, GO:0005976, GO:0005977, GO:0005996, GO:0006412, GO:0006629, GO:0006644, GO:0008152, GO:0016740, GO:0016779, GO:0019538, GO:0030234, GO:0044238, GO:0045182, GO:0003723, GO:0006073, GO:0006091, GO:0006112, GO:0006413, GO:0006417, GO:0006518, GO:0006793, GO:0006796, GO:0006807, GO:0009058, GO:0009059, GO:0009889, GO:0009987, GO:0010467, GO:0010468, GO:0010556, GO:0010608, GO:0015980, GO:0016772, GO:0019222, GO:0019637, GO:0019899, GO:0031323, GO:0031326, GO:0032268, GO:0034248, GO:0034641, GO:0034645, GO:0043043, GO:0043170, GO:0043603, GO:0043604, GO:0044042, GO:0044237, GO:0044249, GO:0044255, GO:0044260, GO:0044262, GO:0044264, GO:0044267, GO:0044271, GO:0044281, GO:0050789, GO:0050790, GO:0050794, GO:0051020, GO:0051171, GO:0051246, GO:0055114, GO:0060255, GO:0065007, GO:0065009, GO:0071704, GO:0080090, GO:0097159, GO:0098772, GO:1901363, GO:1901564, GO:1901566, GO:1901576, GO:2000112",302.264564456918,224.087153527099,276.782148573858,294.238377751809,210.765347937429,219.190392437816,277.718747519374,181.389702041382,219.465779414816,291.054564677537,226.697181038701,279.343899289215,305.214897128698,278.20087046677,318.566416806977,280.898917829255,284.433788673319,282.968089836079,-0.207518733967722,0.0516584863461421,0.102806192153131,0.207518733967722,0.0516584863461421,0.102806192153131,264.071157744836,39.3119260870028,0.102710970475501,"245.1002","283.0421","42.95047","25.09036"
"BSU30980","glgB","1,4-alpha-glucan branching enzyme","NP_390976.1","937993","224308.Bsubs1_010100016846","GO:0003824, GO:0005622, GO:0005623, GO:0005737, GO:0005975, GO:0008152, GO:0016740, GO:0016757, GO:0016758, GO:0044238, GO:0044424, GO:0044464, GO:0071704",340.179212028854,218.793604951571,208.351596329932,253.796441880677,245.915289473083,246.321518342502,236.888732609139,195.780427137668,195.201120434523,251.216557572735,266.383384986777,258.727121342501,313.232170038335,313.333301270284,285.832157092657,266.25997936376,261.436223888179,222.401053157328,-0.187361397726572,0.0901624232819945,0.160853831705347,0.187361397726572,0.0901624232819945,0.160853831705347,254.447216216695,40.1762479097286,0.160649541702701,"237.9142","270.9802","44.27942","29.22919"
"BSU30990","thiT","thiamin permease","NP_390977.1","937137","224308.Bsubs1_010100016856","",2201.92904720823,3501.03021309776,2043.71347931168,2129.77226177512,2873.82037554353,2487.96909711847,1967.31667414481,1161.0935812081,1666.85507620238,2399.23187405998,2139.47132797301,1462.80056096528,1407.13878903084,1576.76039044198,1941.84460051015,1820.04748425458,1320.50479307203,2127.94211521705,0.306780853056253,0.0808457051620066,0.147805442798251,-0.306780853056253,0.0808457051620066,0.147805442798251,2012.73565228528,575.94313719438,0.148216155405342,"2225.944","1799.527","677.3712","379.1735"
"BSU31000","yuaI","putative N-acetyltransferase","NP_390978.1","938830","224308.Bsubs1_010100016861","GO:0003824, GO:0016740, GO:0016746, GO:0016747",19959.4294416536,17157.280722615,16760.2065388684,16718.5497318836,22123.3228087915,20334.7104305,28162.2848541094,15044.9032162864,15594.4371411809,18514.0884695574,10786.2047767816,10567.5757740644,20112.1612160921,6043.84488737578,6752.04234493289,12228.4372729116,13157.1106601177,15288.9906291185,0.599164503171883,0.00333489285348484,0.00974713237969035,-0.599164503171883,0.00333489285348484,0.00974713237969035,15850.3100509356,5479.25139998175,0.0100528781057447,"19095.01","12605.61","4140.973","4791.793"
